gene_set,AUROC,within_AUROC
random_637,0.8830822116416873,0.6867687023307507
random_638,0.880643044183694,0.6636834834803127
random_639,0.8784832205554559,0.6714562412581797
random_640,0.8825372476885516,0.6836048699545537
random_641,0.8794769718420534,0.6623029888028983
random_642,0.8833437367881657,0.6855964855269049
random_643,0.8813826855522574,0.6810289287665803
random_644,0.8914291026688181,0.7049252689972998
random_645,0.8833445115135256,0.6791420826935654
random_646,0.8794818415443154,0.6722766269320997
random_647,0.8861144867001791,0.6927478018114409
random_648,0.8864248195443287,0.7049406561862257
random_649,0.8820141973955947,0.6819688452715683
random_650,0.8797846484849692,0.675457637777195
random_651,0.882699607988968,0.6823924050689792
random_652,0.8810929382676699,0.6667336739235172
random_653,0.8825770907070586,0.6817166820244541
random_654,0.879658368251312,0.667967818860567
random_655,0.8791632080713101,0.6690727955034247
random_656,0.8805746470019236,0.6789342819589902
random_657,0.8798643345219834,0.6789485073734937
random_658,0.8759540742806675,0.6669240158075136
random_659,0.8825247414077424,0.6955117530308882
random_660,0.8922551812525317,0.7094488147233493
random_661,0.8739143330832078,0.6512292079015288
random_662,0.881665903008812,0.6785547918018897
random_663,0.8846062070995832,0.7054066252351259
random_664,0.8794869325966802,0.680253398509459
random_665,0.8768429056185296,0.6742181433362714
random_666,0.8824699572572952,0.6856700862106202
random_667,0.8810950410936466,0.677936915429669
random_668,0.8788801012898071,0.6762100233959706
random_669,0.8758769337698358,0.6583970849094445
random_670,0.8783623633993178,0.6695083369850352
random_671,0.882114247642068,0.6910456134849848
random_672,0.8846480422690156,0.6914186171765365
random_673,0.8792618195421151,0.6782862473585892
random_674,0.8871287128712871,0.6991054886608995
random_675,0.8807490708829434,0.6847246637047892
random_676,0.8854098186478607,0.6859817667733368
random_677,0.8846491490195297,0.6958807992521803
random_678,0.8794711060643288,0.6817666835448499
random_679,0.882291659749476,0.6782148736687303
random_680,0.8792846186027053,0.6605431395538642
random_681,0.8777001945667404,0.6607458570191749
random_682,0.8797338486363727,0.675930623145755
random_683,0.8803932505926649,0.682054801160465
random_684,0.8769261332571889,0.6597281500542327
random_685,0.8825123458019847,0.6869055295826796
random_686,0.8820212805988848,0.6882922627479244
random_687,0.8844301230927922,0.6946733883376109
random_688,0.8835059864135307,0.6883102601534027
random_689,0.8805307090065143,0.6774526556889788
random_690,0.8878643699379999,0.7129226159255027
random_691,0.8757131346937511,0.6571863400777802
random_692,0.8794238478173773,0.6722805682400267
random_693,0.8881627498765973,0.7046277615538941
random_694,0.8819631761968953,0.6772851443022507
random_695,0.889492731969374,0.7142832899767633
random_696,0.883293158289672,0.6857748927759603
random_697,0.8882070198971608,0.7001407924686264
random_698,0.8745565804065316,0.6587802949456795
random_699,0.878931011813455,0.6772272860929403
random_700,0.8854764450288087,0.6928338409471189
random_701,0.8818666675520671,0.6892674618919274
random_702,0.8805712160753298,0.6771389600642754
random_703,0.8849212989709434,0.6900055036761624
random_704,0.8824374187921811,0.6920009156525345
random_705,0.8842255955977891,0.6866287447027913
random_706,0.8859241256117564,0.6902894237158962
random_707,0.8873965464956959,0.7003753692962633
random_708,0.8859523477498655,0.6942350650874709
random_709,0.8784423814614862,0.6681788658999714
random_710,0.87946413353609,0.67871362012507
random_711,0.8811229312066016,0.6751902919481364
random_712,0.8789019042749345,0.6752897028026232
random_713,0.8857948571517111,0.6949421611223278
random_714,0.8814089155394412,0.6741589432462612
random_715,0.8835456080819349,0.7029679884781775
random_716,0.8827095687435946,0.6888097367891071
random_717,0.8757175616958074,0.6585862763007373
random_718,0.8792608234666525,0.6716385991422646
random_719,0.8795854333924338,0.672819659221618
random_720,0.8800493832079385,0.676535585568095
random_721,0.8902179855812543,0.7127705523408278
random_722,0.8859101805552788,0.6864345326603457
random_723,0.8797876367113573,0.6738420202498983
random_724,0.8895332390381895,0.7096607259976768
random_725,0.8786223390950765,0.667593080085717
random_726,0.8818710945541234,0.6829914579958772
random_727,0.8770673546227862,0.6599528734004766
random_728,0.8792721123218962,0.6709282912702602
random_729,0.8865347198703774,0.6934692272254883
random_730,0.8868127355995157,0.6919290224758449
random_731,0.8801773235673668,0.6801319470628268
random_732,0.8814676839917392,0.6860298316852657
random_733,0.8835801386979745,0.6899981847616318
random_734,0.8816611439816013,0.6757180018068111
random_735,0.8784950627859567,0.6610261738566949
random_736,0.8886402020483739,0.6969750090918568
random_737,0.8814257381472553,0.6907579354025473
random_738,0.8859682849572683,0.6843531608109358
random_739,0.8857116295130519,0.6952815311395054
random_740,0.883804034326974,0.6966726846807628
random_741,0.8854509897669848,0.6888954759249935
random_742,0.8757294039263082,0.6513714930266772
random_743,0.8834678035207947,0.6719333180278774
random_744,0.8865087112332963,0.7007079505401573
random_745,0.87793903132768,0.6667642754596308
random_746,0.8755775577557756,0.6449363931407911
random_747,0.8805932404105602,0.6800876434002346
random_748,0.8784812284045306,0.659301197207774
random_749,0.884557399401912,0.6934070181588918
random_750,0.8869621469189173,0.6888867414310046
random_751,0.8857130682887202,0.6983339269728566
random_752,0.8801068235596196,0.6794102626623978
random_753,0.8768008490989944,0.6645080018690184
random_754,0.8829602477350351,0.6830740628437673
random_755,0.8910400798631171,0.7125397839773299
random_756,0.8842362204027244,0.6978463751993605
random_757,0.8791031115183953,0.6554571730712355
random_758,0.8800269161725026,0.6743248386951749
random_759,0.8850603068355125,0.6999958811074016
random_760,0.8777307408809292,0.6641171773325241
random_761,0.884324428418697,0.7072668780911816
random_762,0.886392391754266,0.7082147625826082
random_763,0.8834319448041383,0.6905556731217692
random_764,0.8858055926316978,0.6964002693610822
random_765,0.8809441909985767,0.6798053872512937
random_766,0.8869190943239194,0.7051723764877351
random_767,0.8882820575820157,0.709927235442606
random_768,0.8805778565784144,0.6851242210553711
random_769,0.8756935452096517,0.6643654409654637
random_770,0.8801740033158245,0.6678710395553494
random_771,0.8792173281714489,0.6715886602176554
random_772,0.888070557558774,0.7027118412087191
random_773,0.8796157583565197,0.6751838708530602
random_774,0.8789663171548543,0.6794463874392189
random_775,0.8834992352353948,0.6888711272512585
random_776,0.8827789620008278,0.6888900988354878
random_777,0.8885969281032731,0.7151454056370133
random_778,0.8894363983682071,0.7132415459375803
random_779,0.8815485874543189,0.683300637319222
random_780,0.8841578624663271,0.7040569524024984
random_781,0.8840999794144404,0.6847433304756007
random_782,0.8835484856332716,0.6931957037425351
random_783,0.8846618766504417,0.6984704231555684
random_784,0.8856882770772047,0.6998949719696743
random_785,0.8828570985871222,0.6951467001103524
random_786,0.8811285756342234,0.6855724191963182
random_787,0.8832765570319607,0.6890255608398568
random_788,0.8812141274489622,0.6665583780939354
random_789,0.8884654461421997,0.7119791439196108
random_790,0.8740334194385233,0.6574059065737744
random_791,0.88638564057613,0.7005755086981433
random_792,0.8770373616838545,0.6580141623367559
random_793,0.8780984034017084,0.6647633791645319
random_794,0.877790284058587,0.6646867323290595
random_795,0.886121791253572,0.6904737328489756
random_796,0.878936988266231,0.6687835344244561
random_797,0.8784709356247496,0.665658877975071
random_798,0.8813873339044166,0.6779869831643347
random_799,0.8814536282602103,0.6711193185326922
random_800,0.881590090598597,0.6800576498357956
random_801,0.8841938318580349,0.6871311205700854
random_802,0.882341242172507,0.682312624658995
random_803,0.883285300361022,0.6956549664139593
random_804,0.8859530118001739,0.6922004806263793
random_805,0.8848496922126821,0.6765923643632534
random_806,0.8812600575952968,0.6727113019458552
random_807,0.8865692504864169,0.7082606842832208
random_808,0.8826654093980827,0.6784993362271347
random_809,0.8791369780841263,0.667464151243505
random_810,0.876901784745879,0.6649461296363908
random_811,0.882879786972661,0.6929621219512584
random_812,0.8801405794502991,0.6663800019472987
random_813,0.8792915911309441,0.6748872878447425
random_814,0.8794419985258083,0.6809147405866658
random_815,0.8868349812848488,0.6937876737307338
random_816,0.8835490390085287,0.6768687227953506
random_817,0.8802411830720296,0.6784717735889141
random_818,0.8902701135304677,0.7038051334512821
random_819,0.8805475316143284,0.6782458480827617
random_820,0.8767016842529324,0.6644266615697004
random_821,0.8842157455182138,0.6849015154603301
random_822,0.8843091552616026,0.6876860344253471
random_823,0.8783998822417453,0.6687253798789419
random_824,0.8849484143585384,0.6966108259398683
random_825,0.8820414234582412,0.6808935486280173
random_826,0.8812334955829587,0.6782072173819631
random_827,0.8842303546249998,0.6981131211239184
random_828,0.8778398664816179,0.6770288419078268
random_829,0.8867173337052016,0.6998230304829969
random_830,0.8879885473456802,0.7141221196494804
random_831,0.8813699579213454,0.6794928338377484
random_832,0.8774334676928457,0.6720311341946668
random_833,0.8779112518897765,0.672100991454064
random_834,0.8784020957427735,0.6706714487641708
random_835,0.887101597483692,0.7050372705011433
random_836,0.8868795833305665,0.6994628334766639
random_837,0.8855079874184602,0.7106294949201364
random_838,0.883753677178583,0.6874881170192685
random_839,0.8746870662921423,0.6599021775745375
random_840,0.8801365951484484,0.6723536784228779
random_841,0.8789342213899458,0.6664075545340433
random_842,0.8845095877797036,0.6894285117270857
random_843,0.8735651532960137,0.6434029343724421
random_844,0.880646585785339,0.6681538325516875
random_845,0.8834610523426588,0.6819823014862358
random_846,0.8841112682696841,0.6875628695569245
random_847,0.8836900390240231,0.6829569080467873
random_848,0.885066947338597,0.6964992838135042
random_849,0.8826871017081588,0.6934857071664745
random_850,0.8850968296024774,0.7010033372774348
random_851,0.8821133622416567,0.6819585117372811
random_852,0.876325057052989,0.6598569143779156
random_853,0.8831913372423762,0.6934946304933002
random_854,0.8853110965020043,0.6901447764820855
random_855,0.8840629032722186,0.691542581041288
random_856,0.8806610842170736,0.6814095785807833
random_857,0.8787545957815097,0.6727634207444816
random_858,0.8780723947646274,0.6664248865641926
random_859,0.8827328105043905,0.6864402606634924
random_860,0.8883311973048411,0.7071293996854495
random_861,0.8816863778933225,0.6823349645072525
random_862,0.872460837633059,0.6510077492265698
random_863,0.8868203721780629,0.6894279853293822
random_864,0.8849800674232413,0.69570503957262
random_865,0.8845213193351529,0.6970576446983615
random_866,0.8806926266067251,0.670767470619527
random_867,0.8809762867634852,0.6806076553641857
random_868,0.8821633873648934,0.690806003046991
random_869,0.8874108235773276,0.705430562346383
random_870,0.8809739625874056,0.6780528076520087
random_871,0.8756822563544081,0.6519661461309518
random_872,0.8869071414183672,0.6965848960232428
random_873,0.8897207225752757,0.7088949676320365
random_874,0.8871545001582654,0.6984274529695922
random_875,0.8828170342185124,0.6814663969784982
random_876,0.885618441119766,0.6963948074524673
random_877,0.8773528962554203,0.6651232621634037
random_878,0.8838797360621374,0.6921393832788925
random_879,0.8835089746399187,0.6943056430829796
random_880,0.8828760240209131,0.6893995117307002
random_881,0.8848804598769736,0.6923489435535808
random_882,0.8780895493975956,0.6822027109409632
random_883,0.881859584348777,0.6765045900134397
random_884,0.8784238987279009,0.667608249198824
random_885,0.8834119126198334,0.6816347884398748
random_886,0.875383433715605,0.6597674492581941
random_887,0.8828491299834209,0.6959739030492709
random_888,0.8812668087734327,0.6745829727489355
random_889,0.8808474610036456,0.6746323915815002
random_890,0.8829425397268097,0.6904169922075839
random_891,0.8821607311636597,0.6917558659613162
random_892,0.8815961777264245,0.6854858146535614
random_893,0.8887009626515971,0.7026730054838584
random_894,0.886295440409232,0.6953514871028689
random_895,0.8854806506807622,0.6951849050884646
random_896,0.8782442731194648,0.6684057065783862
random_897,0.8850784575439435,0.6880343549094201
random_898,0.8854782158296313,0.6956486928227942
random_899,0.8841329605797602,0.6876677865914688
random_900,0.8795960581973691,0.6691482450095018
random_901,0.8840760736033362,0.7029894771677279
random_902,0.8766319589705449,0.652323882477449
random_903,0.8767684213089317,0.6679168040507147
random_904,0.8811847985603389,0.6795887726871261
random_905,0.8846181600051353,0.6908987661217388
random_906,0.8820449650598863,0.6837052314461644
random_907,0.8818948896901763,0.6842014413921914
random_908,0.8841411505335645,0.7013831397401222
random_909,0.8806849900281779,0.6757307350816726
random_910,0.8837008851790612,0.6955363901276838
random_911,0.8824592217773085,0.6712084032774649
random_912,0.8782956263433185,0.6725184425237133
random_913,0.887134910674166,0.6996635594921554
random_914,0.8824305569389937,0.6910103347952267
random_915,0.8830736896627288,0.685452509490012
random_916,0.8792169961462947,0.6793290303754246
random_917,0.8812050520947466,0.679098604555376
random_918,0.8773210218406147,0.6583619546207504
random_919,0.8865595110818929,0.7040553226215277
random_920,0.8828274376733448,0.687270008704771
random_921,0.8860187527807106,0.6879159578202195
random_922,0.8834330515546525,0.6816049714838313
random_923,0.8754115451786627,0.65467096654804
random_924,0.8721657779460038,0.6450673891941541
random_925,0.880821009666359,0.6817027541301176
random_926,0.8855484944872757,0.6991220470346667
random_927,0.8814109076903667,0.6793479289654375
random_928,0.8759042705075336,0.6538253379873634
random_929,0.8821325090255504,0.6866194247900372
random_930,0.8812730065763116,0.6828299159477487
random_931,0.8826931888359862,0.683139332276169
random_932,0.8829600263849322,0.6917435313384912
random_933,0.8786057378373652,0.6701836883776032
random_934,0.8796054655767388,0.6756575317435963
random_935,0.8816623614071669,0.6826788740774121
random_936,0.8818611337994966,0.7000609249296079
random_937,0.8791202661513636,0.6707375576400573
random_938,0.8799170158464539,0.6688345911352012
random_939,0.8823679148598964,0.6903409773405687
random_940,0.8844426293736013,0.6951284961629721
random_941,0.8777504410400798,0.668681676334285
random_942,0.883491709331899,0.6986256633686481
random_943,0.8805024868684052,0.6751988850586137
random_944,0.8834177783975581,0.6795242019730319
random_945,0.879619631983319,0.6777512958443288
random_946,0.8811472797179114,0.6756081435801916
random_947,0.8770804142788524,0.6691037744845503
random_948,0.8789162920316177,0.6766570760310064
random_949,0.8835350939520511,0.6914859615840219
random_950,0.8863941625550885,0.7018838336250994
random_951,0.8847816270560658,0.6915922012309349
random_952,0.876387367106932,0.649984695491777
random_953,0.8821377107529667,0.6937279730046256
random_954,0.8843566348586569,0.6866391092726636
random_955,0.8856028359375173,0.6957784773666674
random_956,0.8862213987998397,0.6836981461859925
random_957,0.8828086229146054,0.682135895388262
random_958,0.882617819125977,0.6824645820759607
random_959,0.8821667076164357,0.6822126076454292
random_960,0.8831309086643071,0.6926922217012804
random_961,0.8820491707118397,0.6921731663617128
random_962,0.8777672636478939,0.6604810959833639
random_963,0.8799174585466595,0.6699333015267801
random_964,0.8787880196470351,0.6623807903469832
random_965,0.8825503073446178,0.6870844589060904
random_966,0.8737308338479723,0.6583784551169198
random_967,0.8830733576375747,0.6851127573401371
random_968,0.88373143149325,0.6931210684420605
random_969,0.8822191675908033,0.6905670029833338
random_970,0.8834726732230567,0.6942511177329372
random_971,0.8781988963483873,0.6594417568673506
random_972,0.8913476458309815,0.7129380778657286
random_973,0.8890392962837531,0.713301922894827
random_974,0.8913892596503111,0.7099857089183214
random_975,0.8807393314784194,0.6753014041126015
random_976,0.883033625294119,0.6742656742677225
random_977,0.877703072118077,0.6634775665141738
random_978,0.8863450228322631,0.7039021525471981
random_979,0.8823380325960162,0.6868880330039625
random_980,0.8766705845634866,0.660179778087674
random_981,0.8815755921668625,0.6865455088932972
random_982,0.8876202207745926,0.7026492211058344
random_983,0.8837484754511669,0.6996761755849775
random_984,0.8765324620993287,0.6793921923409167
random_985,0.8847434441633298,0.6934323140393635
random_986,0.8838185327587085,0.6876892377339394
random_987,0.8815675128881097,0.6732113732638405
random_988,0.8895985373185206,0.7072967095930234
random_989,0.8829257171189956,0.6953422636334528
random_990,0.8857792519694625,0.6962707390996148
random_991,0.8812640418971475,0.6758732128698083
random_992,0.8804923047636756,0.672664098944645
random_993,0.8753338512925739,0.6552998142404927
random_994,0.8820908952062209,0.6874016905468601
random_995,0.8854856310580757,0.6982621255775694
random_996,0.8790912692878946,0.6659069732979439
random_997,0.8836167721399907,0.7009004706189689
random_998,0.8800997403563294,0.6861052900305957
random_999,0.8845901592171289,0.6967832726250182
