gene_set,AUROC,within_AUROC
random_637,0.8837619815886875,0.857957616788937
random_638,0.8766442061307773,0.8521396583967854
random_639,0.8682167599886116,0.8329286391219236
random_640,0.8730631742115087,0.8391269441400807
random_641,0.8690772199550789,0.8305224768838528
random_642,0.8613583879029452,0.8233322966764464
random_643,0.862104963462086,0.8277473595486701
random_644,0.9267217107968745,0.8924901312724086
random_645,0.8529752301414065,0.8086003813714098
random_646,0.8610104077694474,0.8272589928799563
random_647,0.8746385751795261,0.8373776634588528
random_648,0.863927113979311,0.8226123580821363
random_649,0.870323621524153,0.830956225863589
random_650,0.8703552560817437,0.8399327047018489
random_651,0.8743791718072823,0.8419554456885272
random_652,0.8862547847268356,0.8536113747422098
random_653,0.8538546708424283,0.8178930705101264
random_654,0.8785169719401474,0.8467368515827011
random_655,0.8608269273354212,0.8309896975610338
random_656,0.8204865394957451,0.779376666339939
random_657,0.8546581886052323,0.8168458112446948
random_658,0.8636360760494765,0.8316624420120718
random_659,0.873746480655468,0.8479355973899355
random_660,0.884717345227927,0.8504735740056717
random_661,0.8677675492708234,0.8193063598966307
random_662,0.889557432539306,0.8499017117481488
random_663,0.8912783524722406,0.8551192428838238
random_664,0.8896839707696688,0.8648125856910068
random_665,0.8562652241308405,0.8227365856625661
random_666,0.8705324096042517,0.8376958917626945
random_667,0.8714941001550093,0.8359176969007018
random_668,0.8765239948119325,0.8521463609001182
random_669,0.8528993072031887,0.8139920097912466
random_670,0.8579608364177027,0.8244983144946892
random_671,0.8584037202239727,0.8314246845547681
random_672,0.8674385498718801,0.8397787965534497
random_673,0.8684002404226376,0.8362191961569122
random_674,0.8996678371452975,0.8757145194577266
random_675,0.885691689601721,0.8544281005635801
random_676,0.8732909430261617,0.8219490778589403
random_677,0.873480750371706,0.8376065961049227
random_678,0.811590901901237,0.7546178249374098
random_679,0.8751953433931227,0.8270481814831481
random_680,0.8682737021922748,0.8264139605517803
random_681,0.8802378918730821,0.8548967270445738
random_682,0.8621745594887855,0.8254245749927098
random_683,0.8946695770459651,0.8699087144560596
random_684,0.8745373445952358,0.8456005460750767
random_685,0.8742273259308468,0.8327238227882573
random_686,0.8443643035652146,0.7876372562055125
random_687,0.904400366960868,0.866423217982356
random_688,0.8332605738508747,0.7979343276313875
random_689,0.892891714909367,0.8591342325445042
random_690,0.8681092024928031,0.8309553551718682
random_691,0.8736389231596596,0.8431955356869549
random_692,0.8713296004555376,0.8446234136727225
random_693,0.8917591977476195,0.8539126926064234
random_694,0.8705324096042517,0.8259401507396806
random_695,0.8828572332415932,0.8552750738076608
random_696,0.8643193824934359,0.8300741211643868
random_697,0.8790863939767802,0.8464051366464292
random_698,0.828028218025371,0.79162670560951
random_699,0.875745784695201,0.8335692269769956
random_700,0.8662997057986144,0.8316163135546996
random_701,0.8940875011862959,0.8701365088543627
random_702,0.8929613109360666,0.8719936916716002
random_703,0.8772642434595552,0.8394249198228614
random_704,0.8564676852994211,0.825249008419437
random_705,0.882895194710702,0.8582633788014169
random_706,0.8845971339090822,0.84995235237737
random_707,0.888405934643004,0.8549136737651352
random_708,0.8975736294327924,0.8595105567659216
random_709,0.8737148460978773,0.8431671067351664
random_710,0.831451077156686,0.7983918936248318
random_711,0.8923665812533612,0.8648508733972801
random_712,0.8573787605580336,0.8194939438132227
random_713,0.871392869570719,0.8386204652986742
random_714,0.8779159153459238,0.8387895651820113
random_715,0.875790073075828,0.840275285131491
random_716,0.8875707823226092,0.8559277424913502
random_717,0.8736325962481415,0.8342463294122503
random_718,0.8718547341115435,0.8361218103324618
random_719,0.8306032710132549,0.7818667640509634
random_720,0.8047578374616431,0.750900593273909
random_721,0.8632754420929424,0.824636264520946
random_722,0.9023061592483629,0.8766256562443919
random_723,0.859839929138591,0.825493332332908
random_724,0.8619847521432413,0.8293843982501381
random_725,0.871297965897947,0.8345364144608161
random_726,0.8813577552117934,0.8497289522442169
random_727,0.8665654360823764,0.8329491456968481
random_728,0.8871278985163392,0.8606763931921676
random_729,0.8884692037581854,0.8556326600419597
random_730,0.8712473506058018,0.8273145175415881
random_731,0.8763784758470152,0.8398804950172852
random_732,0.8876403783493088,0.8566349971213681
random_733,0.8299262914808136,0.7821482238207587
random_734,0.841491885735978,0.8157336039090072
random_735,0.8948530574799911,0.8605878503194179
random_736,0.8819777925405713,0.842219908854645
random_737,0.9034133687640379,0.8838137776291952
random_738,0.842605422163171,0.809322274483807
random_739,0.8822561766473695,0.8502225974719839
random_740,0.8684508557147829,0.8389906039883843
random_741,0.8650216696719496,0.823712130869111
random_742,0.8758976305716365,0.8453123656614823
random_743,0.8549428996235487,0.8186694498026202
random_744,0.8902533928063016,0.8562724769715426
random_745,0.8804150453955901,0.8470920706318038
random_746,0.8919996203853089,0.8615866094039967
random_747,0.8404859068045933,0.8021575801116831
random_748,0.9046724241561481,0.8739510673826291
random_749,0.8674954920755433,0.8215750437352385
random_750,0.8700515643288729,0.8295006535705881
random_751,0.8941191357438866,0.8618615526007403
random_752,0.8310208471734523,0.7942100080144806
random_753,0.8849451140425801,0.8634010694305929
random_754,0.888715953307393,0.8495634439578922
random_755,0.8886083958115846,0.8587765782866227
random_756,0.8578089905412672,0.8197872712769897
random_757,0.8833886938091171,0.8471963720942325
random_758,0.8817690044604726,0.8543428635913297
random_759,0.8358862421309038,0.8099980073961826
random_760,0.8704058713738888,0.8296251668475306
random_761,0.8496725823289362,0.8210681068692206
random_762,0.852507038689064,0.8138833412680324
random_763,0.8782132801872766,0.841871628122272
random_764,0.8422827496757458,0.8051453681338138
random_765,0.8695643921419759,0.8469808943379437
random_766,0.8924171965455063,0.8573749752020933
random_767,0.8932080604852741,0.875150343763671
random_768,0.8869001297016861,0.8605105856071475
random_769,0.8734238081680428,0.8517458523427145
random_770,0.8564740122109392,0.8175746562760037
random_771,0.881256524627503,0.8541625490328115
random_772,0.8852677865300054,0.8646149253470001
random_773,0.857929201860112,0.8170666537240862
random_774,0.8423776533485179,0.8002211327192568
random_775,0.8754420929423302,0.8389941955853966
random_776,0.851754136218405,0.8239335719458926
random_777,0.864104267501819,0.8196803078562832
random_778,0.8670209737116826,0.8252044354152249
random_779,0.8964411122710448,0.867760897875982
random_780,0.8469330296415805,0.8089113403171779
random_781,0.859884217519218,0.8277844591240606
random_782,0.8619341368510961,0.8154144595686134
random_783,0.8737781152130587,0.8512695710409027
random_784,0.8852298250608965,0.8527417227321874
random_785,0.8365505678403088,0.7955019630539453
random_786,0.8476353168200943,0.8273051848226269
random_787,0.8367656828319257,0.7857373732763847
random_788,0.8786877985511372,0.849993633083265
random_789,0.9028502736389231,0.8741130974403558
random_790,0.8834646167473348,0.8504277811279278
random_791,0.888450223023631,0.8536391189325591
random_792,0.8755369966151023,0.8411429962256088
random_793,0.8522476353168201,0.8172314908511538
random_794,0.8894435481319793,0.8462529336005379
random_795,0.851311252412135,0.7840368603320559
random_796,0.887653032172345,0.8562378488858642
random_797,0.882363734143178,0.8524560500892386
random_798,0.9058049413178957,0.8796786553545402
random_799,0.8674005884027712,0.8372773662605453
random_800,0.8925627155104235,0.8597325510952618
random_801,0.884407326563538,0.8632414292368134
random_802,0.8795356046945684,0.8508133791086219
random_803,0.8879440701021796,0.8590422114431562
random_804,0.8843503843598747,0.8522223875983901
random_805,0.8832937901363449,0.8445751311647998
random_806,0.884983075511689,0.8518785555525673
random_807,0.8688494511404258,0.8392950599632831
random_808,0.853443421593749,0.81660369126489
random_809,0.8545759387554965,0.8273532179149703
random_810,0.8541899971528898,0.8236178151317631
random_811,0.8657998797886811,0.8317735003992335
random_812,0.8794533548448324,0.8424199091794832
random_813,0.8628958274018538,0.8302497875038914
random_814,0.8605928316092499,0.8224499743043142
random_815,0.8831735788175002,0.8424671758846223
random_816,0.8555123216601815,0.8145671326044374
random_817,0.8383474107114612,0.8128201737635742
random_818,0.8838632121729778,0.8516506432475658
random_819,0.8743285565151372,0.8454455178193776
random_820,0.8751067666318687,0.8417056210047884
random_821,0.8544494005251336,0.8145870043010381
random_822,0.8721394451298599,0.8408074720193948
random_823,0.8580937015595836,0.82740910989888
random_824,0.8889690297681186,0.8553315961316096
random_825,0.8786435101705102,0.8501205180836883
random_826,0.8791306823574072,0.8553062916883237
random_827,0.8846097877321185,0.8566316367994685
random_828,0.8465281073044193,0.8072193166044543
random_829,0.8762835721742431,0.8420373858241761
random_830,0.8710069279681124,0.8380441362141342
random_831,0.8720825029261966,0.8371201522116467
random_832,0.8543418430293253,0.8319692198273354
random_833,0.844161842396634,0.803040319689209
random_834,0.8803581031919269,0.8397679854814797
random_835,0.8353484546518617,0.8077041188805204
random_836,0.8589857960836418,0.8301602242900734
random_837,0.8723735408560311,0.8330801755468422
random_838,0.8688747587864983,0.8401263562434498
random_839,0.8576761253993863,0.8265296444792045
random_840,0.8389674480402391,0.7988013947832836
random_841,0.8549618803581032,0.8147773136612061
random_842,0.8817120622568093,0.8460233479356777
random_843,0.8631678845971339,0.8315006114868085
random_844,0.8749865553130239,0.8280605587090378
random_845,0.865926418019044,0.826188819035186
random_846,0.893423175476891,0.8644788980961813
random_847,0.8771819936098194,0.8472573385664475
random_848,0.8714055233937553,0.8386631971532134
random_849,0.8671475119420455,0.833500601145678
random_850,0.853089114548733,0.8152281091277355
random_851,0.8762645914396887,0.8530604362650052
random_852,0.870633640188542,0.8362936175189081
random_853,0.8574103951156243,0.8237493302107334
random_854,0.8452374173547182,0.8048691098355911
random_855,0.8312865774572142,0.7929728248516253
random_856,0.8934548100344817,0.8566415318348866
random_857,0.8711587738445478,0.8430157381000619
random_858,0.8896270285660055,0.8690883154119122
random_859,0.840827560026573,0.8000038500942286
random_860,0.884805921989181,0.8443422214589734
random_861,0.9033437727373382,0.8794508246753036
random_862,0.8692796811236595,0.8406919196008512
random_863,0.8911391604188416,0.8550541270237534
random_864,0.8628199044636361,0.8132215666148809
random_865,0.8727658093701559,0.8368077058363013
random_866,0.8553414950491918,0.8257138755136042
random_867,0.8628958274018538,0.8360240571857336
random_868,0.828654582265667,0.7928099921257605
random_869,0.8625668280029104,0.8099535386964863
random_870,0.8533864793900857,0.81823173736531
random_871,0.8939672898674512,0.8672723498152716
random_872,0.8749802284015058,0.8354058170552592
random_873,0.8889247413874917,0.846828255946192
random_874,0.8898358166461042,0.8617353841044058
random_875,0.8785612603207744,0.8437235958657545
random_876,0.8641359020594097,0.8283574596293501
random_877,0.868457182626301,0.8243667722113542
random_878,0.8561893011926228,0.8128848361373175
random_879,0.8870013602859764,0.8527587374763315
random_880,0.8945556926386384,0.8567286054185252
random_881,0.8856980165132391,0.8519650123983493
random_882,0.8631235962165069,0.8245610903739279
random_883,0.8627060200563095,0.8279120470263902
random_884,0.8615861567175983,0.8358378609324876
random_885,0.8769162633260574,0.8444184794323579
random_886,0.867349973110626,0.8373087383288403
random_887,0.8287747935845117,0.7831308388529138
random_888,0.893378887096264,0.8641138384330609
random_889,0.8472999905096327,0.80986915427549
random_890,0.90875328208535,0.8845988139431089
random_891,0.8613583879029452,0.820956585931834
random_892,0.8920755433235266,0.8642888381515926
random_893,0.8682926829268293,0.8260659836563866
random_894,0.8710512163487394,0.8395329852104011
random_895,0.8700768719749454,0.8270633868202684
random_896,0.8505077346493309,0.8056619324792037
random_897,0.9095125114675271,0.8753217201425415
random_898,0.8750245167821328,0.8406682703769571
random_899,0.8915630634905571,0.8623058269559336
random_900,0.8681281832273575,0.8339308401541669
random_901,0.865926418019044,0.8332192592825813
random_902,0.8692986618582139,0.8342215101979404
random_903,0.8814083705039385,0.8481960472153632
random_904,0.8933662332732277,0.8601176185021483
random_905,0.8736895384518047,0.8332971588731752
random_906,0.8604283319097782,0.826225437919885
random_907,0.863927113979311,0.823541239719217
random_908,0.8310777893771155,0.7887539348938308
random_909,0.8649584005567682,0.830999760386266
random_910,0.8685710670336275,0.8333982542013364
random_911,0.8874062826231375,0.8535556233437499
random_912,0.8600297364841353,0.8154417820152846
random_913,0.8721267913068236,0.8297637834947602
random_914,0.8844642687672013,0.8556932954728304
random_915,0.88262946442694,0.849809640763685
random_916,0.826522413084053,0.7983913267700906
random_917,0.880807313909715,0.8464284684311615
random_918,0.8659896871342254,0.840006541068637
random_919,0.8766948214229224,0.8430278733500796
random_920,0.8594666413590206,0.8292447794023071
random_921,0.8795735661636772,0.8510526239955032
random_922,0.848071873714846,0.813717098337152
random_923,0.8483629116446807,0.8105809528200059
random_924,0.839935465502515,0.808661783189485
random_925,0.8959476131726298,0.868278913370016
random_926,0.8772262819904464,0.8419269487131559
random_927,0.8601183132453892,0.8158143105689422
random_928,0.8605105817595141,0.8263082170046054
random_929,0.8835152320394799,0.8519553849189774
random_930,0.8354180506785612,0.8000355214612186
random_931,0.8813893897693841,0.8519426147906358
random_932,0.8494764480718737,0.809750110026166
random_933,0.884407326563538,0.8589274254118173
random_934,0.8819967732751257,0.8426908072928876
random_935,0.861794944797697,0.8186609242900815
random_936,0.8403973300433394,0.8040682287679494
random_937,0.8944165005852394,0.8784385290751789
random_938,0.883300117047863,0.850312881728175
random_939,0.881294486096612,0.8511481051849824
random_940,0.8693429502388409,0.8292065415791499
random_941,0.8410236942836354,0.7926687044563553
random_942,0.8442567460694063,0.8179788697988334
random_943,0.8825029261965771,0.8621062755791381
random_944,0.875119420454905,0.8441267754453337
random_945,0.8695643921419759,0.8203890680563456
random_946,0.8455664167536617,0.8112471943001746
random_947,0.8588466040302426,0.8203597185297202
random_948,0.8686976052639904,0.8352661483243122
random_949,0.8748094017905159,0.8436499227504963
random_950,0.8565183005915662,0.8211150062520818
random_951,0.8450729176552466,0.8058608308372087
random_952,0.8729809243617728,0.8474772967519357
random_953,0.8717345227926987,0.8283397646620508
random_954,0.8837999430577963,0.8415586647753012
random_955,0.8669070893043561,0.8356438919517246
random_956,0.9040017715352251,0.8678716388239816
random_957,0.8711144854639208,0.8392565727245466
random_958,0.8774097624244724,0.8476815779735098
random_959,0.8883553193508589,0.8530633476388622
random_960,0.8618961753819873,0.8290375550642267
random_961,0.8526652114770175,0.8230111207178142
random_962,0.8936572712030623,0.8638487086459702
random_963,0.8562399164847679,0.8248019541992676
random_964,0.8504507924456677,0.8206904811485064
random_965,0.8273512384929297,0.7843875581327412
random_966,0.8686280092372908,0.8316343985230277
random_967,0.8673120116415172,0.8161693119451147
random_968,0.9075132074277942,0.8886507217871833
random_969,0.8372971433994496,0.7928433051099602
random_970,0.8759166113061909,0.8358512795413349
random_971,0.8905950460282813,0.8634438058234165
random_972,0.8694062193540223,0.8233460191222733
random_973,0.844383284299769,0.8167357731986015
random_974,0.9007623928379361,0.8670123625400689
random_975,0.8583088165512005,0.8265535431186778
random_976,0.8681471639619119,0.835000796326007
random_977,0.8313498465723956,0.7749325895207186
random_978,0.891335294675904,0.8636463638020162
random_979,0.8681092024928031,0.8303319498507546
random_980,0.8401252728480593,0.8003009550852886
random_981,0.8370567207617602,0.8058542779832237
random_982,0.8465787225965645,0.8063754860093432
random_983,0.8480782006263642,0.8088479340978998
random_984,0.8729809243617728,0.8479722616194658
random_985,0.8534560754167853,0.8202125264868361
random_986,0.8623010977191484,0.8319566038866258
random_987,0.9036664452247636,0.8765597059735347
random_988,0.8603017936794154,0.8279784145026412
random_989,0.8631172693049888,0.829568440452834
random_990,0.8752586125083041,0.8481800392101049
random_991,0.8484325076713802,0.803228275466363
random_992,0.8806048527411344,0.8479797531887541
random_993,0.8411881939831072,0.8078906869943289
random_994,0.8917655246591376,0.8636521820114459
random_995,0.868235740723166,0.8358387270859237
random_996,0.851488405934643,0.8192086384925517
random_997,0.8630286925437348,0.8288052303536083
random_998,0.8672424156148176,0.8445686281939305
random_999,0.8735440194868874,0.8420669484854469
